ID,Date,CustomerID,ProductID,Quantity,UnitPrice,Revenue,Category,SupplierID,FactSales_DateKey,FactSales_CustomerKey,FactSales_ProductKey,FactSales_Quantity,FactSales_Revenue,DimDate_DateKey,DimDate_Date,DimDate_Day,DimDate_Month,DimDate_Year,DimCustomer_CustomerKey,DimCustomer_FirstName,DimCustomer_LastName,DimCustomer_Gender,DimCustomer_Age,DimCustomer_City,DimCustomer_Country,DimProduct_ProductKey,DimProduct_ProductName,DimProduct_Category,DimProduct_SupplierID,DimProduct_UnitPrice,FirstName,LastName,Gender,Age,City,EmployeeID,Shift,HoursWorked,Recency,Frequency,Monetary,ProfitMargin
8918,4/17/2022,4479,224,1,32.29,119.43,Clothing,373,4/17/2022,3046,225,9,436.36,8918,4/17/2022,Monday,May,2013,1931,Stanley,Myers,Female,18,Lahore,Pakistan,290,everybody,Clothing,304,9.11,Jerome,Ferguson,Male,22,Islamabad,472,Night,5,10,8,555.85,0.26
8919,1/3/2015,8197,251,9,40.24,169.68,Beauty,329,1/3/2015,9184,209,5,343.59,8919,1/3/2015,Wednesday,June,2023,1120,Andrew,Bradshaw,Male,26,Karachi,Pakistan,232,old,Electronics,359,48.62,Antonio,Hernandez,Female,25,Lahore,453,Night,7,236,3,180.91,0.12
8920,5/9/2017,3374,264,7,43.41,463.23,Clothing,395,5/9/2017,1414,241,2,307.31,8920,5/9/2017,Tuesday,April,1992,7353,Vincent,Fernandez,Male,46,Faisalabad,Pakistan,276,movement,Clothing,339,35.76,Loretta,Woods,Male,67,Lahore,451,Day,6,284,2,929.05,0.38
8921,4/25/2017,8361,224,1,5.42,156.69,Clothing,325,4/25/2017,2541,278,4,302.19,8921,4/25/2017,Friday,April,2017,5443,Richard,Rivers,Female,49,Islamabad,Pakistan,239,hundred,Clothing,398,29.62,Joel,Morris,Female,37,Islamabad,463,Night,11,141,6,211.64,0.46
8922,5/6/2023,3729,299,1,34.55,354.12,Clothing,363,5/6/2023,4015,298,6,377.32,8922,5/6/2023,Monday,March,1983,4734,Richard,Lindsey,Male,59,Islamabad,Pakistan,233,rule,Beauty,388,44.69,Emma,Wheeler,Male,32,Faisalabad,452,Day,11,224,10,275.66,0.44
8923,6/26/2017,5230,287,2,21.67,401.15,Clothing,324,6/26/2017,6793,271,9,189.46,8923,6/26/2017,Monday,January,2000,5486,Andrea,Moran,Male,54,Faisalabad,Pakistan,227,kitchen,Clothing,351,12.6,Andrea,Young,Male,48,Karachi,421,Day,7,365,8,592.96,0.21
8924,1/7/2024,9290,275,9,21.74,484.48,Beauty,305,1/7/2024,2479,203,10,107.54,8924,1/7/2024,Tuesday,July,2018,6261,Katelyn,Price,Male,25,Lahore,Pakistan,288,director,Home Decor,370,19.09,Tammy,Williams,Female,48,Lahore,409,Night,9,69,8,554.1,0.33
8925,6/25/2022,8565,272,10,43.04,469.41,Clothing,383,6/25/2022,1101,251,1,53.89,8925,6/25/2022,Wednesday,October,2013,5316,Daniel,Bautista,Male,62,Karachi,Pakistan,219,task,Beauty,361,26.9,Matthew,Shaw,Female,37,Faisalabad,495,Day,10,229,4,227.61,0.4
8926,11/21/2016,9028,270,1,26.81,133.85,Clothing,337,11/21/2016,2121,258,9,417.28,8926,11/21/2016,Sunday,September,1982,7146,Autumn,Cook,Male,60,Islamabad,Pakistan,289,plant,Electronics,308,15.98,Michael,Griffith,Male,35,Karachi,431,Day,7,62,6,561.39,0.15
8927,11/2/2018,1359,253,4,38.91,489.49,Beauty,301,11/2/2018,4453,226,5,194.81,8927,11/2/2018,Thursday,February,2013,4489,Javier,Rivas,Male,49,Faisalabad,Pakistan,225,discover,Clothing,348,9.9,Stephen,Armstrong,Male,21,Lahore,466,Night,4,5,3,721.61,0.38
8928,1/18/2016,1671,256,8,46.54,216.54,Beauty,310,1/18/2016,2393,291,10,294.74,8928,1/18/2016,Thursday,December,2010,3395,Jeffrey,Jones,Female,32,Islamabad,Pakistan,275,sure,Home Decor,337,31.9,Sheila,Tyler,Female,60,Faisalabad,488,Night,9,92,7,894.42,0.42
8929,8/2/2022,5679,265,8,26.82,173.38,Beauty,365,8/2/2022,9690,285,6,244.32,8929,8/2/2022,Tuesday,August,2012,3983,Kari,Anderson,Male,69,Karachi,Pakistan,217,establish,Beauty,332,16.86,Christopher,Neal,Male,44,Lahore,458,Day,12,355,9,824.24,0.49
8930,4/25/2017,5803,295,4,22.98,226.54,Beauty,312,4/25/2017,7816,228,2,472.95,8930,4/25/2017,Friday,December,2022,9739,Shawn,Durham,Female,58,Karachi,Pakistan,281,Democrat,Clothing,395,49.85,Carolyn,Pham,Male,24,Islamabad,441,Night,12,306,2,680.86,0.22
8931,12/13/2021,3758,250,1,44.97,373.7,Beauty,376,12/13/2021,3517,291,2,454.42,8931,12/13/2021,Tuesday,November,2016,4235,Amanda,Casey,Male,21,Lahore,Pakistan,288,ask,Electronics,328,37.59,Brandon,Greer,Female,55,Lahore,457,Day,8,347,5,413.22,0.17
8932,2/22/2022,7053,298,5,40.4,60.23,Beauty,339,2/22/2022,6209,217,7,328.85,8932,2/22/2022,Friday,March,2015,8358,Tracey,Pennington,Male,28,Lahore,Pakistan,221,throughout,Home Decor,327,31.58,Randall,Turner,Female,54,Karachi,425,Day,10,38,5,606.8,0.13
8933,4/8/2022,7276,215,10,12.42,144.74,Beauty,380,4/8/2022,3599,262,9,470.78,8933,4/8/2022,Tuesday,March,2021,1046,Nicole,Conley,Male,50,Karachi,Pakistan,243,always,Beauty,388,20.26,Lisa,Lyons,Male,68,Karachi,481,Night,5,81,4,160.36,0.24
8934,8/8/2022,2196,276,4,31.35,408.81,Electronics,373,8/8/2022,9497,272,3,417.56,8934,8/8/2022,Monday,October,2016,2214,Timothy,Smith,Female,35,Faisalabad,Pakistan,258,lot,Home Decor,367,41.33,John,Williams,Female,29,Karachi,455,Night,10,3,7,387.62,0.17
8935,9/19/2017,4562,249,10,40.39,144.33,Electronics,358,9/19/2017,4784,222,3,105.07,8935,9/19/2017,Monday,June,1977,1275,Holly,Smith,Female,59,Islamabad,Pakistan,200,close,Beauty,365,11.66,Samantha,Woods,Male,22,Faisalabad,494,Night,8,29,8,536.32,0.32
8936,10/7/2017,1268,200,2,24.1,50.86,Clothing,356,10/7/2017,3991,249,1,436,8936,10/7/2017,Tuesday,May,2015,4588,Nancy,Ford,Female,44,Faisalabad,Pakistan,281,husband,Home Decor,310,25.51,Roy,Hanson,Female,59,Karachi,426,Night,9,124,9,958.81,0.34
8937,5/18/2019,3985,235,1,10.34,64.64,Home Decor,317,5/18/2019,7056,216,10,202.82,8937,5/18/2019,Friday,August,2014,8239,Brett,Jones,Male,26,Faisalabad,Pakistan,257,want,Beauty,311,24.39,Emily,Thomas,Female,59,Faisalabad,405,Night,6,351,8,225.71,0.23
8938,8/31/2017,1005,202,6,23.18,273.76,Beauty,333,8/31/2017,8945,268,6,317.75,8938,8/31/2017,Wednesday,November,2007,6971,Brooke,Dalton,Female,54,Islamabad,Pakistan,276,option,Home Decor,330,39.19,James,White,Male,35,Faisalabad,410,Night,10,35,9,638.79,0.21
8939,2/12/2019,7359,243,4,11.93,427.02,Clothing,341,2/12/2019,8025,238,2,378.04,8939,2/12/2019,Wednesday,February,2021,1933,Scott,Moore,Male,24,Faisalabad,Pakistan,216,design,Beauty,391,10.22,John,Rivera,Male,50,Islamabad,454,Day,5,107,1,267.84,0.28
8940,3/12/2023,2409,264,8,20.1,94.74,Home Decor,309,3/12/2023,7134,204,10,229.75,8940,3/12/2023,Monday,August,2022,4045,Joanne,Williams,Female,66,Islamabad,Pakistan,269,piece,Beauty,300,29.22,Tyler,Pittman,Female,54,Lahore,434,Night,4,147,6,873.74,0.29
8941,3/23/2017,8513,266,10,29.86,371.55,Clothing,364,3/23/2017,9371,214,2,271.66,8941,3/23/2017,Wednesday,June,1982,2353,Jason,Friedman,Female,29,Lahore,Pakistan,286,public,Home Decor,332,42.85,Diamond,Fox,Male,67,Faisalabad,471,Day,4,240,9,287.4,0.48
8942,4/3/2016,9607,211,10,44.06,462.75,Electronics,374,4/3/2016,8163,219,5,476.79,8942,4/3/2016,Saturday,December,2008,1071,Lisa,Cherry,Male,58,Islamabad,Pakistan,249,significant,Home Decor,390,40.09,Jennifer,Garcia,Male,65,Faisalabad,493,Night,5,48,7,301.37,0.42
8943,1/17/2023,3495,222,3,46.99,300.15,Electronics,396,1/17/2023,8921,275,1,178.61,8943,1/17/2023,Wednesday,August,1976,3185,Robert,Johnson,Male,39,Lahore,Pakistan,232,join,Beauty,385,33.29,Jared,Hernandez,Female,53,Lahore,429,Night,5,297,6,894.91,0.38
8944,3/2/2023,1495,224,1,44.25,259.58,Electronics,381,3/2/2023,3971,215,7,342.99,8944,3/2/2023,Thursday,October,2016,8222,Rachel,Velasquez,Female,44,Karachi,Pakistan,255,glass,Electronics,383,37.62,Jeremy,Meyers,Female,64,Faisalabad,425,Night,11,324,6,997.42,0.46
8945,5/1/2020,6185,203,9,24.02,95.35,Electronics,399,5/1/2020,9009,247,3,296.7,8945,5/1/2020,Monday,August,2013,7587,Sean,Gonzalez,Male,69,Karachi,Pakistan,246,brother,Electronics,369,23.66,Jennifer,Roberts,Male,53,Islamabad,468,Night,10,142,8,896.2,0.41
8946,7/12/2017,6444,205,7,9.27,295.58,Electronics,363,7/12/2017,2095,249,2,381.38,8946,7/12/2017,Monday,May,1977,4721,Samantha,Bowman,Female,38,Lahore,Pakistan,266,government,Home Decor,343,46.12,Katherine,Price,Male,34,Faisalabad,471,Night,10,197,4,135.61,0.21
8947,12/23/2020,7156,277,9,30.08,456.86,Clothing,396,12/23/2020,3361,264,3,427.41,8947,12/23/2020,Friday,March,2012,1790,Grace,Mckinney,Male,65,Faisalabad,Pakistan,284,sister,Electronics,326,41.04,Sandra,Rodgers,Female,55,Karachi,439,Day,5,46,1,936.03,0.13
8948,1/6/2018,1744,258,10,46.63,349.33,Electronics,304,1/6/2018,4739,236,3,350.52,8948,1/6/2018,Tuesday,March,1999,7872,Natasha,Long,Male,49,Lahore,Pakistan,204,pretty,Electronics,317,9.96,Heather,Parker,Female,18,Faisalabad,461,Night,7,315,5,262.59,0.29
8949,3/6/2022,7413,283,9,14.29,98.41,Clothing,360,3/6/2022,7300,278,5,362.66,8949,3/6/2022,Thursday,February,2004,7434,Elizabeth,Nelson,Female,58,Karachi,Pakistan,215,southern,Clothing,328,11.14,Casey,Fernandez,Male,55,Islamabad,417,Night,12,129,1,428.93,0.23
8950,3/8/2016,2284,237,9,47.57,119.41,Beauty,396,3/8/2016,4258,279,2,204,8950,3/8/2016,Wednesday,June,2016,6350,Amanda,Brown,Female,69,Lahore,Pakistan,245,voice,Beauty,397,43.05,Eric,Cordova,Female,57,Faisalabad,484,Day,4,222,5,697.96,0.32
8951,2/8/2022,3742,204,4,39.07,425.81,Electronics,378,2/8/2022,1059,289,10,366.54,8951,2/8/2022,Thursday,September,1984,5145,Brittney,Hale,Female,35,Karachi,Pakistan,238,concern,Beauty,356,37.12,Donna,Harrison,Male,26,Lahore,484,Day,7,237,1,605.54,0.26
8952,1/31/2024,6170,217,1,11.4,427.78,Beauty,364,1/31/2024,1913,293,2,445.68,8952,1/31/2024,Tuesday,June,2003,5353,Amanda,Marsh,Male,43,Lahore,Pakistan,272,scientist,Beauty,304,23.34,Christine,Leonard,Female,65,Islamabad,435,Night,7,127,4,948.53,0.3
8953,12/19/2016,7578,275,1,24.47,313.99,Clothing,340,12/19/2016,8490,267,3,97.56,8953,12/19/2016,Tuesday,October,2005,4187,Elizabeth,Gray,Female,33,Islamabad,Pakistan,255,focus,Beauty,382,39.25,Amy,Walsh,Male,59,Lahore,437,Night,4,200,7,956.94,0.46
8954,5/6/2015,4548,267,9,8.01,432.49,Home Decor,354,5/6/2015,9600,231,8,438.81,8954,5/6/2015,Friday,May,1971,8344,Anthony,Thomas,Female,67,Faisalabad,Pakistan,243,entire,Electronics,336,8.02,Kimberly,Castillo,Male,53,Karachi,445,Night,11,60,3,710.61,0.16
8955,1/24/2021,8906,204,5,18.39,187.19,Beauty,344,1/24/2021,5361,223,5,213.58,8955,1/24/2021,Monday,February,1996,1018,David,Thomas,Male,49,Lahore,Pakistan,244,under,Clothing,381,45.96,Colin,Davis,Female,19,Islamabad,418,Day,8,16,7,298.75,0.2
8956,12/22/2014,1508,246,3,31.51,278.09,Clothing,327,12/22/2014,6581,262,2,206.69,8956,12/22/2014,Thursday,May,1991,8794,Jeffrey,Zimmerman,Female,34,Karachi,Pakistan,235,surface,Beauty,309,31.22,Ashlee,Robinson,Female,60,Faisalabad,446,Night,9,320,8,324.64,0.49
8957,7/20/2015,7632,205,7,17.68,137.33,Home Decor,300,7/20/2015,2260,270,9,164,8957,7/20/2015,Thursday,February,2014,8648,Ricky,Campbell,Male,34,Faisalabad,Pakistan,241,stock,Home Decor,368,23.91,Ralph,Perez,Male,38,Lahore,475,Day,8,132,7,173.43,0.23
8958,11/3/2019,3306,251,1,42.43,270.41,Beauty,317,11/3/2019,1549,217,8,151.97,8958,11/3/2019,Sunday,August,2011,9092,Christine,Davis,Female,69,Islamabad,Pakistan,264,never,Beauty,326,20.9,Yolanda,Clements,Male,67,Faisalabad,435,Day,8,103,8,521.9,0.38
8959,1/24/2017,1338,232,3,16.99,354.3,Electronics,372,1/24/2017,7665,248,3,160.02,8959,1/24/2017,Sunday,December,1999,3116,Julie,Turner,Female,70,Islamabad,Pakistan,244,out,Clothing,380,46.58,Omar,Kennedy,Male,60,Lahore,442,Day,11,347,3,673.35,0.39
8960,11/4/2021,4509,219,7,48.29,144.12,Clothing,395,11/4/2021,3115,204,5,323.99,8960,11/4/2021,Monday,October,1982,4621,Carl,Hahn,Female,18,Faisalabad,Pakistan,294,international,Clothing,303,47.05,Marcus,Montgomery,Female,62,Lahore,464,Night,10,271,5,298.18,0.23
8961,9/22/2021,8750,264,10,13.04,483.21,Electronics,377,9/22/2021,2675,218,3,400.92,8961,9/22/2021,Sunday,October,2014,1084,Steven,Hayes,Male,60,Faisalabad,Pakistan,245,something,Electronics,350,10.02,Melissa,Hopkins,Female,35,Faisalabad,476,Day,8,18,5,671.99,0.37
8962,6/20/2014,8236,223,5,25.26,55.74,Electronics,360,6/20/2014,3196,246,2,157.96,8962,6/20/2014,Friday,November,1997,4656,Cheryl,Mcguire,Female,30,Lahore,Pakistan,235,apply,Clothing,330,22.04,Roberto,Pacheco,Male,26,Lahore,405,Night,7,334,1,637.48,0.32
8963,3/16/2021,6799,256,8,40.75,333.26,Home Decor,332,3/16/2021,5708,236,6,395.59,8963,3/16/2021,Wednesday,February,1983,5704,Jerry,Brown,Male,21,Karachi,Pakistan,229,may,Beauty,331,28.41,Steven,Roy,Female,41,Faisalabad,471,Day,8,63,9,242.45,0.28
8964,10/20/2017,2002,208,5,36.99,144.26,Electronics,392,10/20/2017,2114,272,8,114.45,8964,10/20/2017,Tuesday,August,1972,7288,Ronald,Shea,Male,48,Karachi,Pakistan,243,kitchen,Beauty,326,39.67,James,Hernandez,Female,63,Faisalabad,491,Day,8,71,8,916.85,0.11
8965,8/16/2014,6656,210,1,32.19,455.51,Electronics,394,8/16/2014,8965,261,4,174.19,8965,8/16/2014,Friday,August,1977,8327,Victoria,Chang,Female,35,Islamabad,Pakistan,202,beat,Home Decor,344,26.29,Catherine,Mitchell,Female,66,Faisalabad,415,Day,9,265,3,578.51,0.28
8966,1/28/2017,7508,231,9,47.51,352.47,Electronics,353,1/28/2017,4359,273,2,232.42,8966,1/28/2017,Monday,February,1971,7951,Nancy,Hayes,Female,23,Islamabad,Pakistan,264,lawyer,Clothing,377,8.61,Stephanie,Stevens,Male,46,Karachi,424,Night,10,267,6,650.96,0.35
8967,5/20/2016,3093,224,8,32.74,491.72,Home Decor,347,5/20/2016,5728,273,5,183.09,8967,5/20/2016,Monday,June,1996,1021,Kelly,Hansen,Male,56,Islamabad,Pakistan,216,region,Electronics,359,11.08,James,Taylor,Female,36,Islamabad,452,Day,11,121,2,161.76,0.27
8968,5/16/2014,9072,249,7,13.03,280.46,Home Decor,385,5/16/2014,2875,259,8,65.18,8968,5/16/2014,Wednesday,December,1983,4672,Travis,Smith,Female,21,Faisalabad,Pakistan,218,save,Home Decor,309,36.76,Laurie,Carlson,Female,39,Islamabad,490,Day,6,208,2,552.59,0.2
8969,5/31/2014,2299,286,8,45.04,315.04,Beauty,325,5/31/2014,7218,285,5,162.87,8969,5/31/2014,Friday,August,1994,5273,Matthew,Cox,Male,52,Faisalabad,Pakistan,212,relate,Clothing,318,21.89,Molly,Morse,Male,29,Faisalabad,486,Day,11,357,10,656.62,0.43
8970,5/21/2018,6560,255,7,49.54,440.2,Clothing,301,5/21/2018,2113,278,5,146.44,8970,5/21/2018,Wednesday,October,1983,3438,Renee,Moore,Male,26,Islamabad,Pakistan,227,shake,Beauty,302,15.27,Monica,Cunningham,Male,38,Karachi,444,Night,11,96,8,507.16,0.11
8971,6/9/2022,4894,293,4,11.72,416.77,Home Decor,349,6/9/2022,4758,216,4,371.07,8971,6/9/2022,Wednesday,November,2019,4538,James,Goodman,Male,48,Lahore,Pakistan,266,rule,Home Decor,347,35.9,Robert,Franklin,Female,29,Karachi,412,Day,8,161,3,670.32,0.32
8972,8/27/2016,7860,224,2,21.7,229.95,Electronics,306,8/27/2016,2605,293,8,120.42,8972,8/27/2016,Wednesday,February,2017,9703,Audrey,Greene,Male,66,Lahore,Pakistan,257,medical,Clothing,308,44.89,Anthony,Barnes,Male,59,Islamabad,495,Night,7,215,5,538.18,0.44
8973,1/22/2017,5606,246,4,30.07,190.67,Home Decor,340,1/22/2017,2335,271,5,82.59,8973,1/22/2017,Thursday,December,2011,6127,Lisa,Harris,Male,57,Karachi,Pakistan,253,always,Electronics,342,20.2,Connor,Gibson,Male,42,Islamabad,440,Day,9,228,6,731.35,0.22
8974,4/28/2022,7505,280,5,48.04,325.53,Beauty,375,4/28/2022,3256,209,10,223.71,8974,4/28/2022,Monday,December,2004,8146,Manuel,Delgado,Male,53,Lahore,Pakistan,221,teacher,Clothing,396,40.76,David,Jordan,Female,31,Karachi,471,Day,4,112,7,645.01,0.11
8975,10/24/2022,8849,278,6,9.93,209.97,Beauty,388,10/24/2022,3275,293,7,230.13,8975,10/24/2022,Sunday,August,1974,8674,Jessica,Brown,Female,49,Lahore,Pakistan,292,represent,Electronics,356,38.25,Dana,Hill,Female,31,Islamabad,454,Night,11,319,2,191.76,0.1
8976,6/15/2022,4072,232,5,40.66,272.66,Electronics,373,6/15/2022,7966,242,9,154.47,8976,6/15/2022,Tuesday,January,1998,1783,Robert,Garcia,Female,26,Lahore,Pakistan,231,just,Electronics,359,21.11,Catherine,Stone,Male,35,Faisalabad,488,Night,6,198,9,143.21,0.42
8977,8/13/2015,5958,241,3,36.68,391.8,Electronics,304,8/13/2015,5870,245,7,445.23,8977,8/13/2015,Wednesday,January,1983,9185,Stephanie,Whitehead,Male,39,Islamabad,Pakistan,237,never,Home Decor,349,44.44,Natasha,Swanson,Female,37,Lahore,422,Night,8,56,6,302.78,0.11
8978,6/22/2021,4576,249,4,11.23,292.83,Home Decor,334,6/22/2021,9507,220,7,198.7,8978,6/22/2021,Thursday,August,1979,9501,Chelsea,Dudley,Male,68,Faisalabad,Pakistan,286,down,Clothing,383,33.27,Jillian,Thompson,Female,31,Islamabad,478,Day,4,103,3,236.12,0.22
8979,2/21/2023,7767,297,4,25.7,197.08,Home Decor,368,2/21/2023,5586,265,2,254.22,8979,2/21/2023,Sunday,January,1976,5079,Denise,Sutton,Female,42,Karachi,Pakistan,223,soldier,Home Decor,399,24.65,Savannah,Acevedo,Female,50,Lahore,451,Night,8,319,10,409.75,0.46
8980,4/26/2015,4934,200,4,21.07,371.62,Beauty,336,4/26/2015,4231,210,6,63.16,8980,4/26/2015,Wednesday,July,1985,1506,Allison,Hale,Female,66,Islamabad,Pakistan,255,low,Home Decor,301,44.13,Micheal,Lamb,Male,49,Lahore,482,Night,9,105,5,754.16,0.31
8981,5/19/2023,3919,226,7,9.81,465.93,Clothing,391,5/19/2023,6786,211,7,260.85,8981,5/19/2023,Monday,April,2012,9548,Cynthia,Swanson,Female,64,Lahore,Pakistan,296,hour,Clothing,315,37.04,Carol,Morris,Female,41,Faisalabad,404,Day,11,216,2,178.91,0.39
8982,8/3/2016,1870,214,2,16.21,232.13,Electronics,368,8/3/2016,2470,276,9,428.63,8982,8/3/2016,Sunday,March,1985,5998,Megan,Williams,Male,60,Islamabad,Pakistan,253,section,Home Decor,301,37.55,Ashley,Chan,Female,53,Islamabad,421,Day,11,249,1,765.82,0.39
8983,12/13/2020,7784,265,7,8.14,405.23,Home Decor,386,12/13/2020,4346,237,8,273.51,8983,12/13/2020,Friday,January,2023,5496,Justin,Weaver,Female,49,Lahore,Pakistan,243,new,Electronics,318,26.95,Nicholas,Lewis,Male,21,Islamabad,459,Night,6,158,7,822.59,0.15
8984,4/3/2021,4844,210,7,28.65,125.27,Home Decor,375,4/3/2021,5435,294,7,353.68,8984,4/3/2021,Thursday,July,1989,6645,Matthew,Thomas,Male,38,Faisalabad,Pakistan,259,over,Beauty,307,16.76,Michael,Leblanc,Female,20,Lahore,483,Night,7,333,2,602.66,0.39
8985,5/22/2018,1803,257,5,40.53,72.23,Electronics,318,5/22/2018,8594,294,3,237.84,8985,5/22/2018,Monday,July,2007,8886,Amy,Holden,Male,61,Faisalabad,Pakistan,227,baby,Clothing,315,25.08,Veronica,Smith,Female,18,Faisalabad,467,Night,4,267,5,684.96,0.35
8986,8/8/2014,9885,211,8,45.46,243.53,Beauty,384,8/8/2014,5632,259,10,277.84,8986,8/8/2014,Tuesday,December,2000,2771,Alison,Jenkins,Male,44,Faisalabad,Pakistan,277,trade,Home Decor,342,27.35,Rebecca,Myers,Male,42,Karachi,475,Day,8,55,5,743.48,0.1
8987,3/24/2020,6672,248,1,6.65,55.51,Home Decor,380,3/24/2020,3067,295,1,70.11,8987,3/24/2020,Friday,July,1988,1293,Jesse,Donaldson,Female,33,Faisalabad,Pakistan,247,likely,Home Decor,321,30.93,Rachel,Riddle,Male,45,Karachi,458,Day,10,248,6,856.14,0.19
8988,3/3/2021,1174,227,9,36.49,54.57,Clothing,345,3/3/2021,7945,213,9,325.53,8988,3/3/2021,Sunday,August,1976,6263,Hailey,Jefferson,Male,36,Islamabad,Pakistan,263,allow,Clothing,352,31.28,Mercedes,Wood,Female,44,Karachi,455,Night,4,172,5,289.38,0.44
8989,6/2/2022,6940,225,2,26.38,266.64,Electronics,334,6/2/2022,1340,268,3,440.4,8989,6/2/2022,Saturday,September,2016,9927,Michael,Brown,Female,24,Islamabad,Pakistan,218,evidence,Home Decor,318,13.38,Elizabeth,Randall,Female,31,Lahore,405,Night,11,58,1,229.19,0.21
8990,1/27/2021,8314,237,8,16.87,499.95,Beauty,365,1/27/2021,5403,238,4,480.2,8990,1/27/2021,Friday,December,1978,8413,Rachel,Robinson,Male,35,Lahore,Pakistan,290,whose,Beauty,363,31.43,Daniel,Wallace,Female,43,Karachi,450,Night,9,86,6,641.73,0.43
8991,8/20/2017,3335,240,3,13.85,201.65,Home Decor,371,8/20/2017,9914,274,10,132.34,8991,8/20/2017,Thursday,May,2001,9323,Chad,Wyatt,Male,37,Karachi,Pakistan,259,several,Clothing,363,5.75,Brittany,Singh,Female,30,Faisalabad,449,Day,9,31,10,630.61,0.24
8992,4/5/2023,3343,271,9,34.47,450.23,Electronics,394,4/5/2023,6292,252,4,254.34,8992,4/5/2023,Tuesday,April,1973,7807,Laura,Chavez,Female,27,Lahore,Pakistan,223,few,Home Decor,334,42.11,Lynn,Morton,Female,31,Lahore,449,Day,9,361,3,508.24,0.19
8993,4/21/2017,1003,231,7,41.45,418.89,Beauty,342,4/21/2017,3780,292,10,101.01,8993,4/21/2017,Thursday,February,2020,8671,Emily,Smith,Male,62,Islamabad,Pakistan,270,marriage,Clothing,355,47.38,Daisy,Neal,Male,70,Faisalabad,427,Day,9,317,4,665.16,0.49
8994,11/22/2021,4588,268,8,43.47,136.76,Clothing,385,11/22/2021,7202,292,9,371.25,8994,11/22/2021,Thursday,March,2000,8159,Amy,Hendrix,Female,65,Islamabad,Pakistan,243,surface,Home Decor,329,44.92,Michael,Jenkins,Male,70,Islamabad,408,Night,7,345,9,376.45,0.32
8995,4/6/2020,3252,256,8,16.42,126.38,Electronics,336,4/6/2020,5152,276,7,406.37,8995,4/6/2020,Sunday,April,2021,6989,Joshua,Lindsey,Male,66,Faisalabad,Pakistan,263,almost,Electronics,385,7.93,Ana,Smith,Female,47,Lahore,410,Night,4,196,9,817.51,0.44
8996,7/8/2023,6453,225,4,24.62,194.29,Home Decor,366,7/8/2023,5003,225,1,417.08,8996,7/8/2023,Tuesday,December,1992,7968,Cynthia,Petty,Male,18,Karachi,Pakistan,279,hotel,Clothing,345,36.11,Amanda,Robertson,Male,57,Islamabad,473,Day,10,17,6,111.24,0.36
8997,1/6/2016,9270,262,8,13.49,112.87,Beauty,352,1/6/2016,2130,238,6,404.89,8997,1/6/2016,Saturday,September,1971,5199,Jessica,Ross,Female,44,Faisalabad,Pakistan,280,serve,Clothing,373,41.14,Lynn,Ward,Female,38,Karachi,498,Night,6,300,6,542.05,0.44
8998,8/31/2021,3150,295,8,11.09,253.97,Beauty,350,8/31/2021,2007,295,10,200,8998,8/31/2021,Tuesday,June,1999,8730,Rachael,Webster,Male,56,Faisalabad,Pakistan,229,paper,Beauty,331,28.15,Julie,Norton,Female,31,Karachi,427,Day,6,139,2,120.41,0.42
8999,12/27/2021,7558,294,6,13.55,455.55,Clothing,326,12/27/2021,5074,287,2,309.74,8999,12/27/2021,Wednesday,September,2011,5237,Mitchell,Hernandez,Male,51,Karachi,Pakistan,243,full,Beauty,348,33.32,Daniel,Calhoun,Female,50,Lahore,439,Night,7,222,9,630.35,0.24
9000,1/2/2022,1048,208,6,15.17,383.45,Clothing,356,1/2/2022,5326,236,10,262.17,9000,1/2/2022,Monday,April,1984,7110,Nicole,Pruitt,Female,44,Lahore,Pakistan,228,discover,Clothing,378,41.09,Jamie,Soto,Male,47,Islamabad,437,Day,9,237,7,551.01,0.1
9001,11/1/2023,7144,233,1,26.42,112.76,Clothing,341,11/1/2023,2821,276,2,69.81,9001,11/1/2023,Saturday,August,1981,8452,Devon,Thompson,Female,35,Islamabad,Pakistan,259,radio,Electronics,356,36.89,Rebecca,Mcbride,Female,23,Lahore,483,Day,9,52,9,904.5,0.34
9002,8/21/2022,6523,209,6,36.43,351.47,Electronics,396,8/21/2022,9051,275,7,444,9002,8/21/2022,Wednesday,October,2022,6911,Casey,Becker,Male,34,Faisalabad,Pakistan,226,picture,Home Decor,329,16.66,Erica,Shaw,Male,53,Islamabad,411,Night,5,68,3,157.48,0.24
9003,12/31/2018,7533,221,4,16.18,285.54,Electronics,309,12/31/2018,2680,251,7,205.63,9003,12/31/2018,Tuesday,May,1977,6366,Jason,Wilson,Female,63,Faisalabad,Pakistan,214,doctor,Clothing,329,18.33,Kenneth,Allen,Female,42,Karachi,426,Night,12,2,8,128.25,0.35
9004,3/31/2021,5965,294,7,24.27,198.26,Beauty,330,3/31/2021,5109,241,9,83.28,9004,3/31/2021,Thursday,February,1973,4534,Bradley,Gross,Male,31,Faisalabad,Pakistan,280,simply,Home Decor,378,25.78,Mackenzie,Romero,Male,24,Islamabad,408,Day,10,38,4,697.06,0.19
9005,2/26/2021,1653,282,5,22.39,476.4,Beauty,327,2/26/2021,2993,207,9,80.46,9005,2/26/2021,Thursday,January,2001,2514,Brandi,Lee,Female,48,Lahore,Pakistan,272,attorney,Home Decor,358,40.56,Paul,Lopez,Female,19,Faisalabad,465,Night,8,160,5,489.73,0.29
